selected_count,selected_rate,precision,recall,f1,operating_point,threshold_value,strategy,target
12600,0.31500787519687995,0.8028571428571428,0.640253164556962,0.7123943661971831,score threshold,0.6970000000000001,baseline auto mcdm,y_cri_high
12545,0.31363284082102055,0.8030290952570746,0.6375949367088608,0.710813194566943,score threshold,0.6980000000000001,baseline auto mcdm,y_cri_high
12506,0.31265781644541113,0.8032144570606109,0.635759493670886,0.7097435172754893,score threshold,0.6990000000000001,baseline auto mcdm,y_cri_high
12471,0.31178279456986424,0.8032234784700505,0.6339873417721519,0.7086413639418485,score threshold,0.7000000000000001,baseline auto mcdm,y_cri_high
12375,0.3093827345683642,0.8029090909090909,0.6288607594936709,0.7053061224489796,score threshold,0.7010000000000001,baseline auto mcdm,y_cri_high
12330,0.30825770644266104,0.8031630170316302,0.6267721518987341,0.7040881621045147,score threshold,0.7020000000000001,baseline auto mcdm,y_cri_high
12287,0.3071826795669892,0.8031252543338487,0.6245569620253164,0.7026738348702246,score threshold,0.7030000000000001,baseline auto mcdm,y_cri_high
12238,0.3059576489412235,0.8032358228468705,0.6221518987341772,0.7011912404593765,score threshold,0.7040000000000001,baseline auto mcdm,y_cri_high
12192,0.3048076201905048,0.8029035433070866,0.6195569620253164,0.6994141183195198,score threshold,0.705,baseline auto mcdm,y_cri_high
12160,0.3040076001900047,0.8029605263157895,0.6179746835443038,0.6984263233190272,score threshold,0.706,baseline auto mcdm,y_cri_high
12057,0.30143253581339535,0.8035995687152692,0.6132278481012658,0.6956240801234879,score threshold,0.707,baseline auto mcdm,y_cri_high
12032,0.3008075201880047,0.8033577127659575,0.6117721518987341,0.6945961483184824,score threshold,0.708,baseline auto mcdm,y_cri_high
11983,0.29958248956223904,0.8038888425269132,0.6096835443037975,0.6934456322211424,score threshold,0.709,baseline auto mcdm,y_cri_high
11948,0.29870746768669215,0.8038165383327753,0.6078481012658228,0.6922300706357215,score threshold,0.71,baseline auto mcdm,y_cri_high
11907,0.29768244206105154,0.8042328042328042,0.6060759493670886,0.6912332623524741,score threshold,0.711,baseline auto mcdm,y_cri_high
11852,0.29630740768519215,0.8048430644616942,0.6037341772151898,0.6899320121510198,score threshold,0.712,baseline auto mcdm,y_cri_high
11813,0.2953323833095827,0.8047066790823669,0.6016455696202532,0.6885162785644443,score threshold,0.713,baseline auto mcdm,y_cri_high
11792,0.2948073701842546,0.8047829036635007,0.600632911392405,0.6878805450855321,score threshold,0.714,baseline auto mcdm,y_cri_high
11745,0.2936323408085202,0.804512558535547,0.5980379746835442,0.686077328008713,score threshold,0.715,baseline auto mcdm,y_cri_high
11720,0.29300732518312955,0.8044368600682594,0.5967088607594937,0.6851744186046511,score threshold,0.716,baseline auto mcdm,y_cri_high
11678,0.2919572989324733,0.8061311868470629,0.5958227848101266,0.685202707620642,score threshold,0.717,baseline auto mcdm,y_cri_high
11649,0.2912322808070202,0.806506996308696,0.5946202531645569,0.6845422419760283,score threshold,0.718,baseline auto mcdm,y_cri_high
11602,0.2900572514312858,0.806412687467678,0.5921518987341772,0.6828698635136121,score threshold,0.719,baseline auto mcdm,y_cri_high
11570,0.28925723143078574,0.8064822817631806,0.5905696202531645,0.681841432225064,score threshold,0.72,baseline auto mcdm,y_cri_high
11535,0.28838220955523886,0.8071954919809277,0.5893037974683545,0.6812511432229742,score threshold,0.721,baseline auto mcdm,y_cri_high
11437,0.2859321483037076,0.8058931537990732,0.5833544303797469,0.6767999412563792,score threshold,0.722,baseline auto mcdm,y_cri_high
11245,0.2811320283007075,0.8099599822143174,0.5764556962025317,0.6735440931780367,score threshold,0.723,baseline auto mcdm,y_cri_high
11223,0.28058201455036375,0.80985476254121,0.5752531645569621,0.672686230248307,score threshold,0.724,baseline auto mcdm,y_cri_high
11202,0.28005700142503565,0.8098553829673273,0.5741772151898734,0.671950225909192,score threshold,0.725,baseline auto mcdm,y_cri_high
11184,0.2796069901747544,0.8097281831187411,0.5731645569620253,0.671212570412096,score threshold,0.726,baseline auto mcdm,y_cri_high
11169,0.27923198079952,0.8098307816277196,0.5724683544303798,0.6707701434980904,score threshold,0.727,baseline auto mcdm,y_cri_high
11143,0.2785819645491137,0.8100152562146639,0.5712658227848101,0.6700070519244331,score threshold,0.728,baseline auto mcdm,y_cri_high
11115,0.2778819470486762,0.8102564102564103,0.57,0.6692179082296117,score threshold,0.729,baseline auto mcdm,y_cri_high
11104,0.27760694017350435,0.810428674351585,0.5695569620253165,0.6689711567053226,score threshold,0.73,baseline auto mcdm,y_cri_high
11048,0.2762069051726293,0.8110065170166546,0.5670886075949367,0.6674612634088201,score threshold,0.731,baseline auto mcdm,y_cri_high
11026,0.27565689142228555,0.8107201160892437,0.5657594936708861,0.666443003056736,score threshold,0.732,baseline auto mcdm,y_cri_high
10909,0.2727318182954574,0.8127234393619946,0.5611392405063291,0.6638960649968175,score threshold,0.733,baseline auto mcdm,y_cri_high
10896,0.27240681017025425,0.8125917767988252,0.560379746835443,0.6633203476176206,score threshold,0.734,baseline auto mcdm,y_cri_high
10812,0.27030675766894174,0.8145578986311506,0.5574050632911393,0.6618818578085074,score threshold,0.735,baseline auto mcdm,y_cri_high
10789,0.26973174329358235,0.8148113819631105,0.5563924050632911,0.6612508932265222,score threshold,0.736,baseline auto mcdm,y_cri_high
10772,0.26930673266831673,0.8147047901968065,0.5554430379746835,0.6605449345175373,score threshold,0.737,baseline auto mcdm,y_cri_high
10727,0.2681817045426136,0.8147664771138249,0.5531645569620253,0.6589512572096354,score threshold,0.738,baseline auto mcdm,y_cri_high
10683,0.26708167704192604,0.8155012636899748,0.5513924050632911,0.6579315032284861,score threshold,0.739,baseline auto mcdm,y_cri_high
10592,0.26480662016550416,0.8158987915407855,0.5469620253164557,0.6548954228554107,score threshold,0.74,baseline auto mcdm,y_cri_high
10565,0.26413160329008223,0.8159015617605301,0.5455696202531646,0.6538972122131614,score threshold,0.741,baseline auto mcdm,y_cri_high
10540,0.2635065876646916,0.8164136622390892,0.544620253164557,0.6533788914198937,score threshold,0.742,baseline auto mcdm,y_cri_high
10483,0.26208155203880096,0.8168463226175713,0.5419620253164557,0.6515998934672602,score threshold,0.743,baseline auto mcdm,y_cri_high
10430,0.2607565189129728,0.8176414189837009,0.5397468354430379,0.6502478078536027,score threshold,0.744,baseline auto mcdm,y_cri_high
10187,0.2546813670341759,0.8218317463433789,0.529873417721519,0.6443221610805403,score threshold,0.745,baseline auto mcdm,y_cri_high
10034,0.2508562714067852,0.8258919673111421,0.5244936708860759,0.6415576372222652,score threshold,0.746,baseline auto mcdm,y_cri_high
9909,0.247731193279832,0.8278332828741548,0.5191772151898734,0.6381422848029873,score threshold,0.747,baseline auto mcdm,y_cri_high
9843,0.2460811520288007,0.8276948084933455,0.5156329113924051,0.6354170728853878,score threshold,0.748,baseline auto mcdm,y_cri_high
9775,0.2443811095277382,0.8285421994884911,0.5125949367088608,0.6333528836754643,score threshold,0.749,baseline auto mcdm,y_cri_high
9720,0.2430060751518788,0.8288065843621399,0.509873417721519,0.6313479623824452,score threshold,0.75,baseline auto mcdm,y_cri_high
9635,0.24088102202555065,0.8306175402179554,0.5065189873417721,0.629290347945744,score threshold,0.751,baseline auto mcdm,y_cri_high
9573,0.23933098327458185,0.8301472892510184,0.5029746835443037,0.6264139045442005,score threshold,0.752,baseline auto mcdm,y_cri_high
9536,0.23840596014900373,0.8302223154362416,0.5010759493670887,0.6249605304704768,score threshold,0.753,baseline auto mcdm,y_cri_high
9506,0.23765594139853496,0.8300021039343572,0.49936708860759493,0.6235675333912906,score threshold,0.754,baseline auto mcdm,y_cri_high
9472,0.2368059201480037,0.8300253378378378,0.49759493670886074,0.622190566635011,score threshold,0.755,baseline auto mcdm,y_cri_high
9438,0.23595589889747243,0.829942784488239,0.49575949367088606,0.6207306442665821,score threshold,0.756,baseline auto mcdm,y_cri_high
9404,0.23510587764694119,0.8296469587409613,0.4937974683544304,0.619108078082844,score threshold,0.757,baseline auto mcdm,y_cri_high
9374,0.23435585889647242,0.8298485171751654,0.4923417721518987,0.6180185906093588,score threshold,0.758,baseline auto mcdm,y_cri_high
9337,0.23343083577089427,0.8296026560993895,0.49025316455696205,0.6163026614154433,score threshold,0.759,baseline auto mcdm,y_cri_high
9294,0.2323558088952224,0.829244673983215,0.48778481012658226,0.6142504184267156,score threshold,0.76,baseline auto mcdm,y_cri_high
9262,0.23155578889472236,0.8291945584107104,0.4860759493670886,0.6128800574575054,score threshold,0.761,baseline auto mcdm,y_cri_high
9190,0.22975574389359735,0.8309031556039173,0.4832911392405063,0.611124449779912,score threshold,0.762,baseline auto mcdm,y_cri_high
9169,0.22923073076826922,0.8307339949830952,0.4820886075949367,0.6101165445151988,score threshold,0.763,baseline auto mcdm,y_cri_high
9139,0.22848071201780046,0.830178356494146,0.4801898734177215,0.6084446048357993,score threshold,0.764,baseline auto mcdm,y_cri_high
9119,0.22798069951748795,0.8303542055049896,0.4792405063291139,0.6077290420963923,score threshold,0.765,baseline auto mcdm,y_cri_high
9087,0.22718067951698792,0.830417079344118,0.4775949367088608,0.6064210230240688,score threshold,0.766,baseline auto mcdm,y_cri_high
9009,0.22523063076576916,0.831057831057831,0.4738607594936709,0.6035712846144544,score threshold,0.767,baseline auto mcdm,y_cri_high
8969,0.22423060576514414,0.8310848478091203,0.47177215189873417,0.6018813839880496,score threshold,0.768,baseline auto mcdm,y_cri_high
8931,0.22328058201455037,0.8322696226626357,0.47044303797468356,0.6011079212324613,score threshold,0.769,baseline auto mcdm,y_cri_high
8885,0.2221305532638316,0.8323016319639842,0.4680379746835443,0.599149280939842,score threshold,0.77,baseline auto mcdm,y_cri_high
8816,0.22040551013775345,0.8321234119782214,0.46430379746835443,0.596035099122522,score threshold,0.771,baseline auto mcdm,y_cri_high
8765,0.21913047826195656,0.8321734169994296,0.46164556962025316,0.5938530429472827,score threshold,0.772,baseline auto mcdm,y_cri_high
8597,0.21493037325933148,0.8350587414214261,0.45436708860759495,0.588514981350166,score threshold,0.773,baseline auto mcdm,y_cri_high
8529,0.21323033075826894,0.8362058858013836,0.45139240506329115,0.5862961897324181,score threshold,0.774,baseline auto mcdm,y_cri_high
8482,0.21205530138253456,0.8367130393775053,0.4491772151898734,0.5845482250226505,score threshold,0.775,baseline auto mcdm,y_cri_high
8434,0.21085527138178453,0.8369694095328433,0.4467721518987342,0.5825699430552117,score threshold,0.776,baseline auto mcdm,y_cri_high
8395,0.20988024700617516,0.8371649791542585,0.4448101265822785,0.5809464765447406,score threshold,0.777,baseline auto mcdm,y_cri_high
8365,0.2091302282557064,0.8370591751344889,0.44316455696202534,0.5795158286778399,score threshold,0.778,baseline auto mcdm,y_cri_high
8328,0.20820520513012825,0.8381364073006724,0.4417721518987342,0.5785809018567639,score threshold,0.779,baseline auto mcdm,y_cri_high
8278,0.20695517387934698,0.8394539743899493,0.43981012658227847,0.5772074092532602,score threshold,0.78,baseline auto mcdm,y_cri_high
8240,0.20600515012875323,0.8400485436893204,0.4381012658227848,0.575873544093178,score threshold,0.781,baseline auto mcdm,y_cri_high
8212,0.2053051326283157,0.8409644422795909,0.43708860759493673,0.5752123938030984,score threshold,0.782,baseline auto mcdm,y_cri_high
8152,0.20380509512737818,0.8420019627085378,0.43443037974683546,0.5731462925851704,score threshold,0.783,baseline auto mcdm,y_cri_high
8089,0.20223005575139377,0.8423785387563357,0.4312658227848101,0.5704717652476035,score threshold,0.784,baseline auto mcdm,y_cri_high
8052,0.20130503262581564,0.8422752111276701,0.4292405063291139,0.5686734865000839,score threshold,0.785,baseline auto mcdm,y_cri_high
8012,0.20030500762519063,0.8422366450324513,0.4270886075949367,0.5667730556022174,score threshold,0.786,baseline auto mcdm,y_cri_high
7987,0.1996799919998,0.8419932390133967,0.42563291139240506,0.5654349014167402,score threshold,0.787,baseline auto mcdm,y_cri_high
7924,0.19810495262381558,0.8431347804139323,0.4228481012658228,0.5632271117855336,score threshold,0.788,baseline auto mcdm,y_cri_high
7903,0.19757993949848746,0.8433506263444261,0.4218354430379747,0.5623760705395942,score threshold,0.789,baseline auto mcdm,y_cri_high
7836,0.19590489762244057,0.8426493108728943,0.4179113924050633,0.5587239803689288,score threshold,0.79,baseline auto mcdm,y_cri_high
7794,0.19485487137178428,0.8434693353861945,0.4160759493670886,0.5572603204204459,score threshold,0.791,baseline auto mcdm,y_cri_high
7771,0.19427985699642492,0.8436494659631965,0.4149367088607595,0.5562767807899538,score threshold,0.792,baseline auto mcdm,y_cri_high
7741,0.19352983824595615,0.8442061749128019,0.41360759493670884,0.5552015632301092,score threshold,0.793,baseline auto mcdm,y_cri_high
7704,0.192604815120378,0.843717549325026,0.41139240506329117,0.5530973451327433,score threshold,0.794,baseline auto mcdm,y_cri_high
7676,0.1919047976199405,0.8443199583116207,0.4101898734177215,0.5521383540637247,score threshold,0.795,baseline auto mcdm,y_cri_high
7656,0.191404785119628,0.844435736677116,0.40917721518987343,0.5512448840381992,score threshold,0.796,baseline auto mcdm,y_cri_high
7614,0.1903547588689717,0.8444969792487523,0.4069620253164557,0.5492440420261382,score threshold,0.797,baseline auto mcdm,y_cri_high
7576,0.18940473511837796,0.8446409714889124,0.405,0.5474845995893224,score threshold,0.798,baseline auto mcdm,y_cri_high
7550,0.1887547188679717,0.8447682119205298,0.40367088607594936,0.5462955032119914,score threshold,0.799,baseline auto mcdm,y_cri_high
7520,0.18800470011750295,0.8448138297872341,0.4020886075949367,0.5448542024013722,score threshold,0.8,baseline auto mcdm,y_cri_high
7498,0.18745468636715917,0.8452920778874367,0.4011392405063291,0.544081036998884,score threshold,0.801,baseline auto mcdm,y_cri_high
7479,0.18697967449186229,0.8455675892498997,0.400253164556962,0.5433223076592637,score threshold,0.802,baseline auto mcdm,y_cri_high
7449,0.18622965574139352,0.8460195999463015,0.3988607594936709,0.5421308443373909,score threshold,0.803,baseline auto mcdm,y_cri_high
7429,0.18572964324108102,0.8466819221967964,0.3981012658227848,0.5415644237806191,score threshold,0.804,baseline auto mcdm,y_cri_high
7384,0.18460461511537787,0.8476435536294691,0.3961392405063291,0.5399413388543823,score threshold,0.805,baseline auto mcdm,y_cri_high
7370,0.18425460636515914,0.8477611940298507,0.39544303797468355,0.5393180837289598,score threshold,0.806,baseline auto mcdm,y_cri_high
7347,0.18367959198979975,0.8479651558459235,0.3943037974683544,0.5382986996155009,score threshold,0.807,baseline auto mcdm,y_cri_high
7301,0.18252956323908098,0.8486508697438707,0.3921518987341772,0.5364269945024025,score threshold,0.808,baseline auto mcdm,y_cri_high
7265,0.18162954073851847,0.8499655884377151,0.39082278481012656,0.535443312378062,score threshold,0.809,baseline auto mcdm,y_cri_high
7229,0.18072951823795594,0.8501867478212755,0.3889873417721519,0.5337617786269486,score threshold,0.81,baseline auto mcdm,y_cri_high
7201,0.18002950073751844,0.8509929176503264,0.3878481012658228,0.5328463979826964,score threshold,0.811,baseline auto mcdm,y_cri_high
7179,0.17947948698717467,0.8515113525560664,0.3868987341772152,0.5320510030897776,score threshold,0.812,baseline auto mcdm,y_cri_high
7149,0.1787294682367059,0.8518673940411247,0.38544303797468354,0.5307420802649353,score threshold,0.8130000000000001,baseline auto mcdm,y_cri_high
